"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:21 GMT 2022","3510","","test.bats","","test.bats","","Scan level 2 archives.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:18 GMT 2022","6","","test.bats","","test.bats","","Check does /build/libs/loguccino* exist.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:18 GMT 2022","752","","test.bats","","test.bats","","Create level N archives.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:47 GMT 2022","29790","","test.bats","","test.bats","","Run patch on level2.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:42 GMT 2022","24765","","test.bats","","test.bats","","Build loguccino.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:24 GMT 2022","6307","","test.bats","","test.bats","","Run patch on level1.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:18 GMT 2022","934","","test.bats","","test.bats","","Scan level N archives.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:21 GMT 2022","3829","","test.bats","","test.bats","","Create level 2 archives.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:22 GMT 2022","4431","","test.bats","","test.bats","","Run patch on levelN.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:19 GMT 2022","1257","","test.bats","","test.bats","","Scan level 1 archives.",""
"passed","Wed Mar 09 14:33:18 GMT 2022","Wed Mar 09 14:33:18 GMT 2022","968","","test.bats","","test.bats","","Create level 1 archives.",""
